Date,Strike price,Close,Expiration
2018-03-23,10350,59.1,34
2018-03-26,10350,89.8,31
2018-03-27,10350,97.45,30
2018-03-28,10350,77.45,29
2018-04-02,10350,102.8,24
2018-04-03,10350,108.0,23
2018-04-04,10350,62.45,22
2018-04-05,10350,130.65,21
2018-04-06,10350,128.65,20
2018-04-09,10350,144.4,17
2018-04-10,10350,153.2,16
2018-04-11,10350,151.9,15
2018-04-12,10350,174.65,14
2018-04-13,10350,185.25,13
2018-04-16,10350,217.85,10
2018-04-17,10350,218.9,9
2018-04-18,10350,209.3,8
2018-04-19,10350,237.25,7
2018-04-20,10350,238.8,6
2018-04-23,10350,236.7,3
2018-04-24,10350,262.35,2
2018-04-25,10350,215.65,1
2018-04-26,10350,255.2,0
2018-03-13,10400,216.0,44
2018-03-14,10400,212.15,43
2018-03-15,10400,184.05,42
2018-03-16,10400,125.05,41
2018-03-19,10400,86.25,38
2018-03-20,10400,87.8,37
2018-03-21,10400,96.15,36
2018-03-22,10400,80.05,35
2018-03-23,10400,47.0,34
2018-03-26,10400,70.85,31
2018-03-27,10400,78.8,30
2018-03-28,10400,59.85,29
2018-04-02,10400,80.25,24
2018-04-03,10400,85.25,23
2018-04-04,10400,48.1,22
2018-04-05,10400,103.75,21
2018-04-06,10400,101.0,20
2018-04-09,10400,115.55,17
2018-04-10,10400,123.0,16
2018-04-11,10400,120.2,15
2018-04-12,10400,139.1,14
2018-04-13,10400,146.75,13
2018-04-16,10400,176.45,10
2018-04-17,10400,178.15,9
2018-04-18,10400,164.35,8
2018-04-19,10400,192.3,7
2018-04-20,10400,187.7,6
2018-04-23,10400,187.75,3
2018-04-24,10400,216.85,2
2018-04-25,10400,169.2,1
2018-04-26,10400,211.0,0
2018-03-20,10450,69.45,37
2018-03-21,10450,80.2,36
2018-03-22,10450,62.2,35
2018-03-23,10450,37.3,34
2018-03-26,10450,56.4,31
2018-03-27,10450,61.3,30
2018-03-28,10450,45.9,29
2018-04-02,10450,62.65,24
2018-04-03,10450,65.55,23
2018-04-04,10450,36.45,22
2018-04-05,10450,80.1,21
2018-04-06,10450,77.25,20
2018-04-09,10450,89.25,17
2018-04-10,10450,95.35,16
2018-04-11,10450,92.55,15
2018-04-12,10450,108.35,14
2018-04-13,10450,114.75,13
2018-04-16,10450,139.0,10
2018-04-17,10450,138.85,9
2018-04-18,10450,126.55,8
2018-04-19,10450,149.5,7
2018-04-20,10450,140.4,6
2018-04-23,10450,141.5,3
2018-04-24,10450,163.95,2
2018-04-25,10450,118.75,1
2018-04-26,10450,155.55,0
2018-03-13,10500,159.65,44
2018-03-14,10500,155.45,43
2018-03-15,10500,133.4,42
2018-03-16,10500,87.45,41
2018-03-19,10500,58.8,38
2018-03-20,10500,59.0,37
2018-03-21,10500,64.35,36
2018-03-22,10500,52.4,35
2018-03-23,10500,30.5,34
2018-03-26,10500,44.35,31
2018-03-27,10500,49.45,30
2018-03-28,10500,34.4,29
2018-04-02,10500,47.25,24
2018-04-03,10500,49.45,23
2018-04-04,10500,27.45,22
2018-04-05,10500,60.4,21
2018-04-06,10500,57.8,20
2018-04-09,10500,67.55,17
2018-04-10,10500,70.65,16
2018-04-11,10500,67.7,15
2018-04-12,10500,80.55,14
2018-04-13,10500,84.1,13
2018-04-16,10500,103.15,10
2018-04-17,10500,103.3,9
2018-04-18,10500,91.7,8
2018-04-19,10500,111.0,7
2018-04-20,10500,101.65,6
2018-04-23,10500,99.4,3
2018-04-24,10500,120.5,2
2018-04-25,10500,77.1,1
2018-04-26,10500,111.1,0
2018-03-20,10550,52.95,37
2018-03-21,10550,52.0,36
2018-03-22,10550,41.4,35
2018-03-23,10550,23.75,34
2018-03-26,10550,35.05,31
2018-03-27,10550,37.3,30
2018-03-28,10550,25.5,29
2018-04-02,10550,34.85,24
2018-04-03,10550,36.25,23
2018-04-04,10550,20.15,22
2018-04-05,10550,44.3,21
2018-04-06,10550,41.35,20
2018-04-09,10550,48.95,17
2018-04-10,10550,51.05,16
2018-04-11,10550,48.45,15
2018-04-12,10550,57.65,14
2018-04-13,10550,60.0,13
2018-04-16,10550,73.95,10
2018-04-17,10550,72.5,9
2018-04-18,10550,61.7,8
2018-04-19,10550,75.6,7
2018-04-20,10550,67.85,6
2018-04-23,10550,63.75,3
2018-04-24,10550,78.0,2
2018-04-25,10550,39.55,1
2018-04-26,10550,56.85,0
2018-03-13,10600,113.25,44
2018-03-14,10600,107.75,43
2018-03-15,10600,91.05,42
2018-03-16,10600,57.35,41
2018-03-19,10600,37.5,38
2018-03-20,10600,38.2,37
2018-03-21,10600,40.15,36
2018-03-22,10600,31.65,35
2018-03-23,10600,18.0,34
2018-03-26,10600,25.35,31
2018-03-27,10600,27.95,30
2018-03-28,10600,18.75,29
2018-04-02,10600,25.15,24
2018-04-03,10600,26.15,23
2018-04-04,10600,14.65,22
2018-04-05,10600,31.85,21
2018-04-06,10600,29.9,20
2018-04-09,10600,35.5,17
2018-04-10,10600,35.75,16
2018-04-11,10600,33.45,15
2018-04-12,10600,39.85,14
2018-04-13,10600,40.7,13
2018-04-16,10600,51.1,10
2018-04-17,10600,48.2,9
2018-04-18,10600,39.8,8
2018-04-19,10600,48.2,7
2018-04-20,10600,39.05,6
2018-04-23,10600,34.65,3
2018-04-24,10600,44.25,2
2018-04-25,10600,16.3,1
2018-04-26,10600,8.75,0
2018-03-14,10650,139.5,43
2018-03-20,10650,33.0,37
2018-03-21,10650,32.0,36
2018-03-22,10650,26.0,35
2018-03-23,10650,14.7,34
2018-03-26,10650,18.35,31
2018-03-27,10650,20.8,30
2018-03-28,10650,13.25,29
2018-04-02,10650,17.95,24
2018-04-03,10650,18.1,23
2018-04-04,10650,10.4,22
2018-04-05,10650,21.85,21
2018-04-06,10650,19.1,20
2018-04-09,10650,23.75,17
2018-04-10,10650,23.8,16
2018-04-11,10650,22.3,15
2018-04-12,10650,25.85,14
2018-04-13,10650,26.55,13
2018-04-16,10650,33.4,10
2018-04-17,10650,30.1,9
2018-04-18,10650,23.95,8
2018-04-19,10650,27.45,7
2018-04-20,10650,19.7,6
2018-04-23,10650,16.15,3
